N_Teste,N_Vertices,Tempo_Dijkstra_micros,Tempo_BMSSP_micros
2910,1000,610,3645
2911,1000,635,3952
2912,1000,698,3999
2913,1000,616,3606
2914,1000,604,3610
2915,1000,608,3765
2916,1000,609,3651
2917,1000,600,3557
2918,1000,665,3856
2919,1000,639,3835
2920,1000,733,3632
2921,1000,608,3612
2922,1000,622,3696
2923,1000,603,3628
2924,1000,679,3847
2925,1000,701,3688
2926,1000,668,3729
2927,1000,630,3618
2928,1000,625,3703
2929,1000,615,3711
2930,1000,618,3610
2931,1000,608,3633
2932,1000,598,3521
2933,1000,618,3599
2934,1000,607,3584
2935,1000,611,3561
2936,1000,589,3493
2937,1000,632,3597
2938,1000,581,3516
2939,1000,604,3613
2940,1000,589,3515
2941,1000,604,3583
2942,1000,616,3593
2943,1000,923,5940
2944,1000,985,6051
2945,1000,600,3545
2946,1000,603,3524
2947,1000,618,3536
2948,1000,596,3530
2949,1000,627,3585
2950,1000,595,3596
2951,1000,618,4175
2952,1000,664,3906
2953,1000,623,3674
2954,1000,643,3566
2955,1000,622,3718
2956,1000,605,3674
2957,1000,698,4082
2958,1000,617,3801
2959,1000,623,3631
2960,1000,638,3760
2961,1000,598,3587
2962,1000,681,3584
2963,1000,645,3669
2964,1000,639,3557
2965,1000,631,3616
2966,1000,622,3768
2967,1000,630,3779
2968,1000,624,3612
2969,1000,615,3586
2970,1000,603,3552
2971,1000,592,3522
2972,1000,625,3788
2973,1000,676,3836
2974,1000,637,3537
2975,1000,599,3574
2976,1000,693,4250
2977,1000,602,3568
2978,1000,616,3628
2979,1000,599,3598
2980,1000,602,3540
2981,1000,597,3535
2982,1000,601,3528
2983,1000,827,5337
2984,1000,923,5752
2985,1000,902,6021
2986,1000,624,3683
2987,1000,603,3540
2988,1000,639,3692
2989,1000,639,3610
2990,1000,609,3573
2991,1000,669,4437
2992,1000,575,3399
2993,1000,602,3587
2994,1000,607,3660
2995,1000,612,3806
2996,1000,613,3564
2997,1000,640,3618
2998,1000,633,3667
2999,1000,637,3731
3000,1050,687,3917
3001,1050,682,4191
3002,1050,702,3940
3003,1050,663,3884
3004,1050,681,4395
3005,1050,648,3883
3006,1050,676,3848
3007,1050,674,4118
3008,1050,642,3789
3009,1050,642,3880
3010,1050,655,3973
3011,1050,705,3927
3012,1050,666,4053
3013,1050,705,3961
3014,1050,647,3829
3015,1050,666,3975
3016,1050,640,3834
3017,1050,651,3750
3018,1050,667,4059
3019,1050,674,3859
3020,1050,653,3882
3021,1050,636,3796
3022,1050,649,3936
3023,1050,656,3968
3024,1050,721,4766
3025,1050,681,4659
3026,1050,674,4043
3027,1050,699,3935
3028,1050,659,3859
3029,1050,736,4258
3030,1050,652,3784
3031,1050,703,3820
3032,1050,660,3902
3033,1050,665,3816
3034,1050,658,4049
3035,1050,685,3991
3036,1050,657,3801
3037,1050,651,4048
3038,1050,655,3905
3039,1050,681,3913
3040,1050,652,3936
3041,1050,656,3837
3042,1050,665,4041
3043,1050,656,3906
3044,1050,653,3903
3045,1050,652,4094
3046,1050,664,3887
3047,1050,635,3849
3048,1050,641,4014
3049,1050,683,3989
3050,1050,721,4221
3051,1050,645,3802
3052,1050,683,3895
3053,1050,652,4039
3054,1050,682,3869
3055,1050,650,3790
3056,1050,661,3945
3057,1050,642,3855
3058,1050,655,3859
3059,1050,683,4172
3060,1050,662,3915
3061,1050,661,3846
3062,1050,678,3998
3063,1050,734,3878
3064,1050,641,3821
3065,1050,708,3801
3066,1050,691,3816
3067,1050,671,4085
3068,1050,643,3880
3069,1050,656,3939
3070,1050,705,4871
3071,1050,614,3700
3072,1050,677,3824
3073,1050,658,3927
3074,1050,640,3802
3075,1050,658,3912
3076,1050,641,3854
3077,1050,842,5203
3078,1050,669,3868
3079,1050,1022,4368
3080,1050,1007,5804
3081,1050,1012,6212
3082,1050,670,3980
3083,1050,659,3931
3084,1050,668,3908
3085,1050,648,3921
3086,1050,669,3878
3087,1050,673,3895
3088,1050,667,4004
3089,1050,670,4138
3090,1050,664,3973
3091,1050,665,4056
3092,1050,651,3947
3093,1050,698,3889
3094,1050,697,4036
3095,1050,667,3945
3096,1050,722,4120
3097,1050,672,4250
3098,1050,715,3954
3099,1050,668,4034
3100,1050,777,4372
3101,1050,698,4120
3102,1050,951,6309
3103,1050,681,4073
3104,1050,647,3977
3105,1050,665,3858
3106,1050,659,3940
3107,1050,642,3875
3108,1050,646,3823
3109,1050,661,3851
3110,1050,685,3913
3111,1050,668,3773
3112,1050,654,3798
3113,1050,664,4175
3114,1050,651,3758
3115,1050,748,3932
3116,1050,679,4008
3117,1050,733,4330
3118,1050,650,3886
3119,1050,712,4073
3120,1050,777,4853
3121,1050,669,3934
3122,1050,727,3905
3123,1050,655,3903
3124,1050,658,3920
3125,1050,653,3880
3126,1050,706,4174
3127,1050,658,3933
3128,1050,701,4238
3129,1050,697,4134
3130,1050,655,3927
3131,1050,757,4273
3132,1050,665,3855
3133,1050,665,3817
3134,1050,650,3941
3135,1050,655,4064
3136,1050,650,3968
3137,1050,664,3864
3138,1050,703,4146
3139,1050,654,3874
3140,1050,669,3836
3141,1050,652,3895
3142,1050,673,3873
3143,1050,698,4052
3144,1050,780,3841
3145,1050,702,4012
3146,1050,652,3887
3147,1050,695,3872
3148,1050,682,4057
3149,1050,660,3830
3150,1050,656,3849
3151,1050,708,3875
3152,1050,685,3969
3153,1050,684,3868
3154,1050,682,3841
3155,1050,776,4141
3156,1050,718,3938
3157,1050,685,3972
3158,1050,696,4277
3159,1050,711,3922
3160,1050,663,3983
3161,1050,690,4585
3162,1050,656,3878
3163,1050,674,3973
3164,1050,710,4267
3165,1050,745,4446
3166,1050,685,3961
3167,1050,702,3940
3168,1050,682,4093
3169,1050,661,3953
3170,1050,675,4071
3171,1050,693,4281
3172,1050,669,3862
3173,1050,650,3983
3174,1050,716,4050
3175,1050,704,3890
3176,1050,828,3935
3177,1050,656,4020
3178,1050,656,3964
3179,1050,659,3844
3180,1050,662,4022
3181,1050,643,3894
3182,1050,719,4103
3183,1050,666,4041
3184,1050,737,4485
3185,1050,659,3895
3186,1050,763,3912
3187,1050,638,3793
3188,1050,641,3860
3189,1050,668,3909
3190,1050,649,3948
3191,1050,668,3791
3192,1050,650,4012
3193,1050,644,3805
3194,1050,656,3919
3195,1050,655,3984
3196,1050,712,4542
3197,1050,642,3904
3198,1050,695,4055
3199,1050,675,3912
3200,1100,756,4772
3201,1100,689,4160
3202,1100,824,4708
3203,1100,736,4207
3204,1100,733,4147
3205,1100,836,4055
3206,1100,728,4217
3207,1100,731,4269
3208,1100,680,4076
3209,1100,749,4364
3210,1100,718,4122
3211,1100,704,4155
3212,1100,823,4223
3213,1100,713,4139
3214,1100,846,4100
3215,1100,688,4081
3216,1100,718,4331
3217,1100,700,4179
3218,1100,725,4123
3219,1100,788,4458
3220,1100,715,4254
3221,1100,682,4082
3222,1100,710,4087
3223,1100,693,4092
3224,1100,680,4093
3225,1100,719,4326
3226,1100,722,4094
3227,1100,686,4090
3228,1100,731,4066
3229,1100,711,4471
3230,1100,819,4175
3231,1100,719,4264
3232,1100,744,4124
3233,1100,677,4026
3234,1100,739,4085
3235,1100,723,4274
3236,1100,708,4252
3237,1100,690,4061
3238,1100,837,4451
3239,1100,728,4121
3240,1100,743,4131
3241,1100,697,4298
3242,1100,730,4335
3243,1100,725,4371
3244,1100,703,4354
3245,1100,755,4292
3246,1100,737,4233
3247,1100,731,4412
3248,1100,705,4221
3249,1100,727,4559
3250,1100,712,4242
3251,1100,728,4219
3252,1100,700,4220
3253,1100,697,4203
3254,1100,708,4152
3255,1100,714,4167
3256,1100,705,4206
3257,1100,827,4495
3258,1100,735,4421
3259,1100,791,4436
3260,1100,796,4884
3261,1100,771,4674
3262,1100,732,4346
3263,1100,699,4358
3264,1100,743,4308
3265,1100,738,4410
3266,1100,779,4594
3267,1100,697,4139
3268,1100,719,4487
3269,1100,730,4311
3270,1100,708,4285
3271,1100,765,4268
3272,1100,719,4335
3273,1100,711,4194
3274,1100,700,4334
3275,1100,703,4085
3276,1100,797,4615
3277,1100,723,4189
3278,1100,777,4559
3279,1100,716,4238
3280,1100,727,4465
3281,1100,699,4136
3282,1100,717,4399
3283,1100,700,4251
3284,1100,697,4265
3285,1100,709,4317
3286,1100,701,4053
3287,1100,749,4426
3288,1100,735,4240
3289,1100,692,4221
3290,1100,1075,6482
3291,1100,723,4188
3292,1100,752,4677
3293,1100,705,4340
3294,1100,697,4139
3295,1100,734,4571
3296,1100,700,4150
3297,1100,708,4202
3298,1100,721,4352
3299,1100,707,4224
3300,1100,781,4720
3301,1100,699,4184
3302,1100,680,4200
3303,1100,722,4031
3304,1100,702,4455
3305,1100,713,4076
3306,1100,707,4216
3307,1100,697,4151
3308,1100,754,4389
3309,1100,739,4198
3310,1100,730,4308
3311,1100,690,4322
3312,1100,668,4021
3313,1100,684,4052
3314,1100,685,4016
3315,1100,685,4060
3316,1100,724,4236
3317,1100,752,4074
3318,1100,695,4165
3319,1100,693,4209
3320,1100,724,4126
3321,1100,696,4121
3322,1100,689,4014
3323,1100,782,4117
3324,1100,678,4018
3325,1100,707,4156
3326,1100,690,4074
3327,1100,675,4136
3328,1100,691,4060
3329,1100,704,4099
3330,1100,690,4074
3331,1100,701,4131
3332,1100,1118,6663
3333,1100,687,4124
3334,1100,700,4115
3335,1100,696,4209
3336,1100,700,4029
3337,1100,717,4236
3338,1100,739,4221
3339,1100,722,4284
3340,1100,716,4276
3341,1100,747,4385
3342,1100,691,4207
3343,1100,829,4331
3344,1100,1039,4970
3345,1100,779,4476
3346,1100,766,4452
3347,1100,906,4654
3348,1100,727,4239
3349,1100,747,4524
3350,1100,695,4176
3351,1100,723,4091
3352,1100,733,4184
3353,1100,685,4109
3354,1100,698,4107
3355,1100,699,3971
3356,1100,691,4038
3357,1100,692,4102
3358,1100,694,4071
3359,1100,678,4027
3360,1100,693,4074
3361,1100,722,4183
3362,1100,725,4130
3363,1100,724,4064
3364,1100,740,4212
3365,1100,713,4088
3366,1100,674,4073
3367,1100,704,4171
3368,1100,679,4066
3369,1100,679,4249
3370,1100,680,4083
3371,1100,693,4009
3372,1100,686,4099
3373,1100,691,4027
3374,1100,712,4101
3375,1100,788,4975
3376,1100,701,4145
3377,1100,747,4138
3378,1100,686,4235
3379,1100,699,4142
3380,1100,762,4261
3381,1100,713,4224
3382,1100,765,4200
3383,1100,731,4352
3384,1100,735,4486
3385,1100,752,4373
3386,1100,713,4252
3387,1100,776,4271
3388,1100,719,4445
3389,1100,711,4281
3390,1100,769,4462
3391,1100,803,4598
3392,1100,753,4459
3393,1100,898,4655
3394,1100,774,4578
3395,1100,793,4539
3396,1100,705,4445
3397,1100,740,4417
3398,1100,744,4614
3399,1100,698,4171
3400,1150,743,4419
3401,1150,743,4481
3402,1150,857,4637
3403,1150,738,4476
3404,1150,762,4464
3405,1150,752,4677
3406,1150,770,4614
3407,1150,762,4629
3408,1150,893,5552
3409,1150,910,4954
3410,1150,821,4901
3411,1150,825,5104
3412,1150,798,4748
3413,1150,893,7367
3414,1150,771,4482
3415,1150,776,4436
3416,1150,801,4650
3417,1150,792,4504
3418,1150,766,4623
3419,1150,806,4900
3420,1150,770,4773
3421,1150,753,4805
3422,1150,814,4795
3423,1150,801,4487
3424,1150,761,4580
3425,1150,745,4484
3426,1150,774,4439
3427,1150,786,4830
3428,1150,754,4501
3429,1150,754,4379
3430,1150,756,4335
3431,1150,773,4365
3432,1150,769,4379
3433,1150,743,4378
3434,1150,802,5333
3435,1150,834,5338
3436,1150,861,4925
3437,1150,751,4385
3438,1150,858,5352
3439,1150,731,4349
3440,1150,745,4491
3441,1150,799,5236
3442,1150,749,4436
3443,1150,1010,6207
3444,1150,826,4989
3445,1150,751,4656
3446,1150,765,4444
3447,1150,821,4486
3448,1150,795,4569
3449,1150,763,4559
3450,1150,764,4396
3451,1150,796,4735
3452,1150,793,4576
3453,1150,753,4456
3454,1150,772,4493
3455,1150,770,4830
3456,1150,772,4599
3457,1150,801,4546
3458,1150,801,4822
3459,1150,806,4705
3460,1150,823,4527
3461,1150,756,4481
3462,1150,807,4661
3463,1150,853,4599
3464,1150,777,4444
3465,1150,765,4528
3466,1150,834,5083
3467,1150,782,4526
3468,1150,758,4571
3469,1150,819,4467
3470,1150,837,4597
3471,1150,759,4564
3472,1150,764,4618
3473,1150,784,4803
3474,1150,883,4437
3475,1150,742,4478
3476,1150,762,4626
3477,1150,777,4636
3478,1150,914,4625
3479,1150,779,4525
3480,1150,775,4509
3481,1150,764,4729
3482,1150,745,4360
3483,1150,739,4341
3484,1150,733,4572
3485,1150,739,4350
3486,1150,742,4428
3487,1150,718,4314
3488,1150,788,4520
3489,1150,739,4509
3490,1150,748,4364
3491,1150,805,4594
3492,1150,762,4457
3493,1150,743,4598
3494,1150,753,4315
3495,1150,790,4451
3496,1150,754,4527
3497,1150,863,5472
3498,1150,752,4368
3499,1150,762,4520
3500,1150,803,4840
3501,1150,757,4757
3502,1150,743,4447
3503,1150,819,4857
3504,1150,754,4598
3505,1150,758,4529
3506,1150,732,4358
3507,1150,773,4529
3508,1150,835,5251
3509,1150,815,4434
3510,1150,741,4346
3511,1150,812,5048
3512,1150,763,4514
3513,1150,814,4496
3514,1150,923,4771
3515,1150,1037,4788
3516,1150,934,4622
3517,1150,1081,4458
3518,1150,773,4496
3519,1150,763,4441
3520,1150,755,4440
3521,1150,773,4709
3522,1150,1219,7081
3523,1150,752,4545
3524,1150,752,4453
3525,1150,775,4347
3526,1150,728,4308
3527,1150,739,4542
3528,1150,910,5915
3529,1150,761,4445
3530,1150,796,4496
3531,1150,850,4532
3532,1150,739,4364
3533,1150,747,4385
3534,1150,769,4916
3535,1150,750,4416
3536,1150,755,4384
3537,1150,769,4491
3538,1150,758,4367
3539,1150,739,4323
3540,1150,780,5170
3541,1150,746,4355
3542,1150,748,4325
3543,1150,742,4387
3544,1150,735,4340
3545,1150,744,4338
3546,1150,734,4547
3547,1150,740,4299
3548,1150,718,4251
3549,1150,756,4479
3550,1150,740,4292
3551,1150,1019,4444
3552,1150,757,4355
3553,1150,775,4663
3554,1150,761,4387
3555,1150,752,4386
3556,1150,770,4416
3557,1150,754,4367
3558,1150,762,4347
3559,1150,743,4475
3560,1150,789,5275
3561,1150,740,4353
3562,1150,711,4254
3563,1150,781,4312
3564,1150,765,4331
3565,1150,741,4414
3566,1150,845,4334
3567,1150,772,4333
3568,1150,778,4830
3569,1150,744,4324
3570,1150,748,4382
3571,1150,747,4398
3572,1150,745,4346
3573,1150,742,4312
3574,1150,741,4473
3575,1150,725,4258
3576,1150,728,4297
3577,1150,753,4636
3578,1150,769,4363
3579,1150,729,4299
3580,1150,732,4354
3581,1150,746,4378
3582,1150,772,4342
3583,1150,744,4404
3584,1150,788,4321
3585,1150,730,4322
3586,1150,747,4429
3587,1150,719,4261
3588,1150,723,4230
3589,1150,752,4511
3590,1150,744,4404
3591,1150,756,4387
3592,1150,718,4269
3593,1150,739,4299
3594,1150,743,4482
3595,1150,764,4263
3596,1150,737,4301
3597,1150,773,4394
3598,1150,954,4556
3599,1150,759,4441
3600,1200,781,4639
3601,1200,829,4747
3602,1200,796,4631
3603,1200,893,5434
3604,1200,785,4718
3605,1200,831,4633
3606,1200,823,4731
3607,1200,800,4881
3608,1200,774,4552
3609,1200,770,4619
3610,1200,775,4633
3611,1200,812,4812
3612,1200,798,4682
3613,1200,780,4619
3614,1200,782,4620
3615,1200,791,4648
3616,1200,792,4682
3617,1200,800,4772
3618,1200,801,4861
3619,1200,800,4709
3620,1200,769,4641
3621,1200,780,4627
3622,1200,792,4709
3623,1200,801,4662
3624,1200,863,4766
3625,1200,880,4701
3626,1200,778,4612
3627,1200,779,4486
3628,1200,794,4676
3629,1200,837,4710
3630,1200,789,4738
3631,1200,857,4860
3632,1200,787,4610
3633,1200,853,4671
3634,1200,777,4597
3635,1200,783,4582
3636,1200,799,4744
3637,1200,785,4638
3638,1200,790,4682
3639,1200,784,4666
3640,1200,785,4594
3641,1200,789,4675
3642,1200,783,4663
3643,1200,792,4687
3644,1200,858,4912
3645,1200,839,4755
3646,1200,792,4632
3647,1200,784,4619
3648,1200,811,4632
3649,1200,795,4712
3650,1200,847,4675
3651,1200,804,4667
3652,1200,775,4587
3653,1200,801,4754
3654,1200,839,4713
3655,1200,817,4803
3656,1200,830,4697
3657,1200,797,4623
3658,1200,788,4765
3659,1200,793,4671
3660,1200,783,4613
3661,1200,818,4770
3662,1200,782,4664
3663,1200,791,4695
3664,1200,786,4729
3665,1200,801,4968
3666,1200,798,4803
3667,1200,849,5182
3668,1200,954,4606
3669,1200,783,4634
3670,1200,788,4665
3671,1200,784,4634
3672,1200,808,4742
3673,1200,798,4677
3674,1200,794,4742
3675,1200,773,4455
3676,1200,790,4688
3677,1200,787,4703
3678,1200,797,4653
3679,1200,794,4655
3680,1200,788,4651
3681,1200,779,4604
3682,1200,775,4620
3683,1200,812,4681
3684,1200,821,4781
3685,1200,794,4695
3686,1200,787,4629
3687,1200,779,4668
3688,1200,826,4810
3689,1200,843,4616
3690,1200,802,4589
3691,1200,790,4715
3692,1200,766,4525
3693,1200,809,4669
3694,1200,843,4691
3695,1200,786,4651
3696,1200,791,4660
3697,1200,789,4658
3698,1200,792,4909
3699,1200,797,4710
3700,1200,846,5179
3701,1200,834,4835
3702,1200,780,4687
3703,1200,794,4536
3704,1200,801,4770
3705,1200,809,4748
3706,1200,781,4573
3707,1200,784,4626
3708,1200,793,4630
3709,1200,783,4739
3710,1200,854,4733
3711,1200,809,4836
3712,1200,788,4670
3713,1200,818,4916
3714,1200,795,4621
3715,1200,821,4629
3716,1200,802,4844
3717,1200,790,4744
3718,1200,781,4799
3719,1200,846,4729
3720,1200,795,4768
3721,1200,800,4751
3722,1200,787,4790
3723,1200,771,4520
3724,1200,784,4644
3725,1200,784,4629
3726,1200,794,4583
3727,1200,791,4852
3728,1200,851,4715
3729,1200,782,4648
3730,1200,803,4646
3731,1200,793,5069
3732,1200,797,4949
3733,1200,800,4783
3734,1200,822,4905
3735,1200,820,5054
3736,1200,806,4839
3737,1200,797,4758
3738,1200,814,4679
3739,1200,802,4695
3740,1200,793,4635
3741,1200,810,4922
3742,1200,838,4765
3743,1200,852,4816
3744,1200,808,4745
3745,1200,810,4780
3746,1200,815,4778
3747,1200,864,5195
3748,1200,826,4872
3749,1200,803,4680
3750,1200,798,4667
3751,1200,795,4761
3752,1200,833,4697
3753,1200,792,4683
3754,1200,795,4762
3755,1200,789,4644
3756,1200,794,4679
3757,1200,780,4585
3758,1200,786,4625
3759,1200,808,4828
3760,1200,805,5055
3761,1200,788,4608
3762,1200,791,4671
3763,1200,801,4602
3764,1200,789,4584
3765,1200,825,4811
3766,1200,818,4701
3767,1200,793,4646
3768,1200,787,4621
3769,1200,804,4789
3770,1200,801,4655
3771,1200,806,4852
3772,1200,799,4633
3773,1200,786,4599
3774,1200,800,4633
3775,1200,785,4607
3776,1200,785,4685
3777,1200,795,4622
3778,1200,820,4693
3779,1200,853,4669
3780,1200,795,4656
3781,1200,790,4620
3782,1200,876,4701
3783,1200,806,4651
3784,1200,792,4667
3785,1200,791,4665
3786,1200,787,4556
3787,1200,793,4731
3788,1200,811,4731
3789,1200,787,4623
3790,1200,808,4752
3791,1200,798,4767
3792,1200,812,4625
3793,1200,844,4638
3794,1200,806,4634
3795,1200,784,4632
3796,1200,784,4588
3797,1200,799,4867
3798,1200,830,4848
3799,1200,784,4624
3800,1250,851,5361
3801,1250,827,4977
3802,1250,849,5080
3803,1250,846,5124
3804,1250,846,5042
3805,1250,852,5104
3806,1250,853,4995
3807,1250,842,4986
3808,1250,844,4966
3809,1250,833,4937
3810,1250,833,4974
3811,1250,843,4942
3812,1250,971,5253
3813,1250,853,5034
3814,1250,853,4945
3815,1250,842,4959
3816,1250,840,4919
3817,1250,835,4918
3818,1250,834,4887
3819,1250,848,4957
3820,1250,837,4884
3821,1250,884,4874
3822,1250,846,5131
3823,1250,853,4954
3824,1250,832,4936
3825,1250,819,4828
3826,1250,846,4953
3827,1250,840,4846
3828,1250,838,4970
3829,1250,857,5027
3830,1250,876,4912
3831,1250,833,4889
3832,1250,880,4916
3833,1250,828,4913
3834,1250,910,5181
3835,1250,827,4890
3836,1250,851,4937
3837,1250,844,5002
3838,1250,864,4935
3839,1250,844,4885
3840,1250,825,4840
3841,1250,921,4971
3842,1250,853,4907
3843,1250,904,4926
3844,1250,864,5234
3845,1250,892,5074
3846,1250,924,4823
3847,1250,836,4935
3848,1250,865,5015
3849,1250,834,4834
3850,1250,841,4924
3851,1250,877,5084
3852,1250,845,4885
3853,1250,833,4848
3854,1250,831,4930
3855,1250,833,4905
3856,1250,822,4882
3857,1250,828,4917
3858,1250,826,4807
3859,1250,848,4968
3860,1250,831,4959
3861,1250,843,4950
3862,1250,827,4880
3863,1250,840,4949
3864,1250,872,4996
3865,1250,837,5055
3866,1250,841,4988
3867,1250,840,5029
3868,1250,847,4885
3869,1250,842,4847
3870,1250,848,4945
3871,1250,835,4897
3872,1250,875,4849
3873,1250,843,4891
3874,1250,837,4930
3875,1250,843,4910
3876,1250,842,4921
3877,1250,825,4855
3878,1250,892,5051
3879,1250,844,4921
3880,1250,834,4908
3881,1250,848,4852
3882,1250,832,4910
3883,1250,883,4920
3884,1250,841,4972
3885,1250,847,4959
3886,1250,851,4964
3887,1250,857,4942
3888,1250,852,4909
3889,1250,838,4915
3890,1250,829,4842
3891,1250,819,4870
3892,1250,844,4847
3893,1250,839,5051
3894,1250,843,5010
3895,1250,879,4924
3896,1250,828,4932
3897,1250,854,4874
3898,1250,853,4899
3899,1250,859,4988
3900,1250,855,5120
3901,1250,853,4948
3902,1250,846,4943
3903,1250,848,4900
3904,1250,827,4806
3905,1250,829,4990
3906,1250,833,4937
3907,1250,836,4894
3908,1250,860,5068
3909,1250,874,4990
3910,1250,838,4945
3911,1250,852,5169
3912,1250,854,4954
3913,1250,844,4995
3914,1250,859,5025
3915,1250,860,5002
3916,1250,892,5030
3917,1250,842,4981
3918,1250,847,4961
3919,1250,828,4888
3920,1250,831,4858
3921,1250,840,4863
3922,1250,836,4888
3923,1250,875,4919
3924,1250,858,4998
3925,1250,836,4924
3926,1250,851,5021
3927,1250,795,4806
3928,1250,854,5038
3929,1250,843,5061
3930,1250,840,4854
3931,1250,841,4917
3932,1250,864,5088
3933,1250,856,4936
3934,1250,871,4978
3935,1250,832,4884
3936,1250,856,4945
3937,1250,843,4937
3938,1250,863,4866
3939,1250,880,5039
3940,1250,870,4973
3941,1250,853,4884
3942,1250,834,5002
3943,1250,833,4931
3944,1250,833,4917
3945,1250,875,4960
3946,1250,897,5012
3947,1250,842,4961
3948,1250,872,5014
3949,1250,849,4979
3950,1250,846,4971
3951,1250,840,5047
3952,1250,853,4925
3953,1250,827,4864
3954,1250,828,4853
3955,1250,851,4947
3956,1250,856,4947
3957,1250,846,4972
3958,1250,883,4918
3959,1250,843,4895
3960,1250,833,4867
3961,1250,860,4926
3962,1250,876,5020
3963,1250,838,4868
3964,1250,858,5125
3965,1250,840,4963
3966,1250,852,4956
3967,1250,840,4903
3968,1250,839,4924
3969,1250,847,4950
3970,1250,853,5237
3971,1250,839,4970
3972,1250,838,5053
3973,1250,847,4946
3974,1250,857,4947
3975,1250,849,4918
3976,1250,839,4899
3977,1250,847,5038
3978,1250,857,5025
3979,1250,843,4912
3980,1250,850,4987
3981,1250,842,4973
3982,1250,840,4975
3983,1250,858,4981
3984,1250,840,5080
3985,1250,829,4837
3986,1250,852,4880
3987,1250,862,5079
3988,1250,851,4892
3989,1250,847,4999
3990,1250,830,4984
3991,1250,837,4986
3992,1250,862,4899
3993,1250,863,4915
3994,1250,842,5003
3995,1250,843,4937
3996,1250,852,5087
3997,1250,867,5026
3998,1250,841,5044
3999,1250,851,5002
4000,1300,989,5794
4001,1300,896,5388
4002,1300,909,5344
4003,1300,959,5657
4004,1300,895,5360
4005,1300,905,5459
4006,1300,899,5303
4007,1300,941,5253
4008,1300,910,5522
4009,1300,923,5269
4010,1300,885,5345
4011,1300,921,5326
4012,1300,898,5294
4013,1300,921,5318
4014,1300,973,5387
4015,1300,907,5336
4016,1300,915,5339
4017,1300,928,5468
4018,1300,907,5309
4019,1300,885,5258
4020,1300,900,5375
4021,1300,933,5362
4022,1300,892,5298
4023,1300,889,5218
4024,1300,893,5287
4025,1300,953,5368
4026,1300,893,5370
4027,1300,908,5363
4028,1300,936,5232
4029,1300,891,5191
4030,1300,937,5358
4031,1300,889,5267
4032,1300,895,5318
4033,1300,913,5580
4034,1300,896,5366
4035,1300,871,5217
4036,1300,895,5258
4037,1300,886,5461
4038,1300,904,5250
4039,1300,898,5266
4040,1300,920,5387
4041,1300,890,5301
4042,1300,903,5358
4043,1300,883,5228
4044,1300,871,5159
4045,1300,890,5307
4046,1300,926,5777
4047,1300,899,5275
4048,1300,888,5163
4049,1300,887,5237
4050,1300,892,5168
4051,1300,947,5111
4052,1300,886,5333
4053,1300,894,5302
4054,1300,908,5382
4055,1300,927,5248
4056,1300,942,5417
4057,1300,890,5225
4058,1300,902,5235
4059,1300,911,5227
4060,1300,886,5404
4061,1300,892,5391
4062,1300,907,5311
4063,1300,897,5236
4064,1300,906,5190
4065,1300,880,5372
4066,1300,893,5281
4067,1300,913,5210
4068,1300,889,5218
4069,1300,881,5304
4070,1300,896,5318
4071,1300,892,5191
4072,1300,895,5295
4073,1300,886,5198
4074,1300,959,5148
4075,1300,903,5715
4076,1300,889,5277
4077,1300,951,5428
4078,1300,900,5315
4079,1300,951,5257
4080,1300,880,5189
4081,1300,905,5309
4082,1300,882,5159
4083,1300,888,5323
4084,1300,884,5368
4085,1300,900,5269
4086,1300,959,5344
4087,1300,887,5158
4088,1300,886,5236
4089,1300,974,5603
4090,1300,903,5341
4091,1300,886,5314
4092,1300,904,5404
4093,1300,897,5382
4094,1300,892,5371
4095,1300,894,5292
4096,1300,890,5295
4097,1300,889,5212
4098,1300,902,5344
4099,1300,900,5345
4100,1300,920,5515
4101,1300,908,5220
4102,1300,887,5188
4103,1300,916,5488
4104,1300,896,5614
4105,1300,883,5192
4106,1300,888,5371
4107,1300,877,5165
4108,1300,902,5437
4109,1300,902,5316
4110,1300,899,5286
4111,1300,903,5477
4112,1300,947,5364
4113,1300,899,5557
4114,1300,902,5354
4115,1300,901,5339
4116,1300,918,5235
4117,1300,919,5400
4118,1300,965,5606
4119,1300,902,5532
4120,1300,953,5266
4121,1300,883,5200
4122,1300,935,5344
4123,1300,892,5261
4124,1300,885,5273
4125,1300,895,5227
4126,1300,897,5257
4127,1300,883,5230
4128,1300,904,5253
4129,1300,908,5305
4130,1300,890,5392
4131,1300,898,5296
4132,1300,899,5289
4133,1300,969,5440
4134,1300,914,5327
4135,1300,902,5221
4136,1300,892,5330
4137,1300,895,5282
4138,1300,925,5284
4139,1300,930,5275
4140,1300,935,5677
4141,1300,918,5464
4142,1300,939,5288
4143,1300,860,5212
4144,1300,911,5502
4145,1300,888,5289
4146,1300,916,5317
4147,1300,936,5333
4148,1300,890,5265
4149,1300,899,5269
4150,1300,907,5501
4151,1300,907,5266
4152,1300,1014,5416
4153,1300,919,5578
4154,1300,879,5194
4155,1300,889,5312
4156,1300,904,5266
4157,1300,924,5251
4158,1300,909,5412
4159,1300,883,5416
4160,1300,890,5290
4161,1300,905,5315
4162,1300,905,5329
4163,1300,897,5326
4164,1300,883,5380
4165,1300,895,5225
4166,1300,891,5180
4167,1300,874,5189
4168,1300,1073,5246
4169,1300,912,5599
4170,1300,893,5230
4171,1300,891,5227
4172,1300,882,5248
4173,1300,980,5760
4174,1300,924,5268
4175,1300,893,5247
4176,1300,994,5250
