N_Teste,N_Vertices,Tempo_Dijkstra_micros,Tempo_BMSSP_micros
2965,800,613,3225
2966,800,651,3269
2967,800,708,3289
2968,800,606,3314
2969,800,691,3256
2970,800,638,3400
2971,800,622,3407
2972,800,657,3434
2973,800,735,3785
2974,800,657,3652
2975,800,637,3595
2976,800,667,3423
2977,800,638,3485
2978,800,625,3406
2979,800,646,3533
2980,800,635,3470
2981,800,651,3669
2982,800,623,3439
2983,800,626,3331
2984,800,613,3272
2985,800,608,3211
2986,800,624,3308
2987,800,603,3196
2988,800,616,3311
2989,800,617,3234
2990,800,612,3261
2991,800,658,3258
2992,800,601,3252
2993,800,609,3260
2994,800,618,3300
2995,800,639,3521
2996,800,617,3343
2997,800,635,3655
2998,800,688,3624
2999,800,638,3557
3000,850,732,3970
3001,850,691,3609
3002,850,692,3751
3003,850,685,3843
3004,850,712,3697
3005,850,688,3786
3006,850,695,3676
3007,850,725,3867
3008,850,687,3564
3009,850,716,3773
3010,850,690,3741
3011,850,699,3621
3012,850,682,3731
3013,850,684,3706
3014,850,675,3525
3015,850,670,3525
3016,850,722,3558
3017,850,697,3629
3018,850,669,3514
3019,850,705,3605
3020,850,673,3541
3021,850,682,3833
3022,850,669,3573
3023,850,754,3716
3024,850,707,4079
3025,850,742,3865
3026,850,717,4015
3027,850,774,3680
3028,850,746,3966
3029,850,698,3713
3030,850,706,3691
3031,850,669,3641
3032,850,724,3764
3033,850,712,3623
3034,850,674,3737
3035,850,670,3541
3036,850,676,3613
3037,850,664,3720
3038,850,688,3499
3039,850,698,3610
3040,850,665,3519
3041,850,1151,3894
3042,850,662,3652
3043,850,700,3700
3044,850,631,3849
3045,850,728,3758
3046,850,688,3683
3047,850,842,3998
3048,850,733,3831
3049,850,697,3732
3050,850,1223,6040
3051,850,694,3865
3052,850,707,3766
3053,850,709,3708
3054,850,731,3917
3055,850,714,3767
3056,850,763,4023
3057,850,769,3697
3058,850,755,3750
3059,850,710,3572
3060,850,691,3699
3061,850,736,3622
3062,850,699,3644
3063,850,807,3800
3064,850,710,3530
3065,850,712,3783
3066,850,688,3631
3067,850,715,3989
3068,850,689,3676
3069,850,692,3599
3070,850,681,3550
3071,850,688,3598
3072,850,693,3700
3073,850,695,3664
3074,850,695,3835
3075,850,678,3609
3076,850,799,5387
3077,850,727,3896
3078,850,677,3607
3079,850,688,3784
3080,850,706,3697
3081,850,813,4233
3082,850,705,3646
3083,850,869,4791
3084,850,760,3927
3085,850,684,3616
3086,850,1288,3912
3087,850,823,4008
3088,850,805,4142
3089,850,685,3618
3090,850,1156,6392
3091,850,682,3720
3092,850,1166,3998
3093,850,685,3683
3094,850,922,3854
3095,850,717,3658
3096,850,692,3666
3097,850,689,3713
3098,850,701,3723
3099,850,719,4010
3100,850,720,3965
3101,850,753,3780
3102,850,789,3604
3103,850,685,3667
3104,850,826,3668
3105,850,683,3636
3106,850,766,4097
3107,850,706,3622
3108,850,701,3709
3109,850,680,3764
3110,850,694,3694
3111,850,816,4288
3112,850,678,3589
3113,850,686,3685
3114,850,789,4219
3115,850,725,3723
3116,850,687,3786
3117,850,788,4690
3118,850,679,3565
3119,850,670,3630
3120,850,709,3651
3121,850,691,3608
3122,850,670,3469
3123,850,694,3672
3124,850,671,3567
3125,850,688,3543
3126,850,674,3584
3127,850,705,3634
3128,850,688,3599
3129,850,727,3561
3130,850,679,3582
3131,850,824,4177
3132,850,820,3574
3133,850,690,3625
3134,850,678,3524
3135,850,924,4342
3136,850,778,4059
3137,850,1096,5891
3138,850,937,4726
3139,850,733,3851
3140,850,713,3838
3141,850,699,3763
3142,850,691,3691
3143,850,675,3615
3144,850,707,3826
3145,850,727,3545
3146,850,752,4058
3147,850,696,3623
3148,850,712,3847
3149,850,673,3525
3150,850,660,3495
3151,850,700,3685
3152,850,703,3674
3153,850,695,3694
3154,850,647,3711
3155,850,679,3653
3156,850,796,3773
3157,850,675,3581
3158,850,675,3661
3159,850,721,3678
3160,850,785,3587
3161,850,683,3605
3162,850,666,3655
3163,850,683,3570
3164,850,677,3551
3165,850,679,3577
3166,850,675,3699
3167,850,677,3689
3168,850,679,3576
3169,850,702,3577
3170,850,692,3639
3171,850,665,3581
3172,850,670,3558
3173,850,882,3972
3174,850,782,4020
3175,850,1079,6163
3176,850,734,3555
3177,850,676,3545
3178,850,708,3573
3179,850,692,3814
3180,850,674,3581
3181,850,756,3781
3182,850,695,3633
3183,850,713,3684
3184,850,695,3604
3185,850,666,3472
3186,850,695,3576
3187,850,688,3531
3188,850,688,3573
3189,850,690,3646
3190,850,695,3657
3191,850,678,3639
3192,850,681,3540
3193,850,664,3527
3194,850,679,3596
3195,850,680,3593
3196,850,670,3662
3197,850,711,3492
3198,850,805,4547
3199,850,711,3751
3200,900,803,4423
3201,900,754,3844
3202,900,749,3851
3203,900,754,4033
3204,900,748,3941
3205,900,777,4030
3206,900,863,4485
3207,900,960,4494
3208,900,795,4151
3209,900,926,4213
3210,900,818,4325
3211,900,779,4068
3212,900,762,3841
3213,900,758,3967
3214,900,739,3835
3215,900,781,3887
3216,900,774,4061
3217,900,800,3923
3218,900,1199,3915
3219,900,776,3986
3220,900,1436,7260
3221,900,1342,7010
3222,900,1379,7193
3223,900,1370,7419
3224,900,1320,6837
3225,900,769,3985
3226,900,746,3843
3227,900,836,4091
3228,900,762,3929
3229,900,762,4184
3230,900,760,3906
3231,900,744,3868
3232,900,786,3868
3233,900,822,3918
3234,900,782,3965
3235,900,776,3822
3236,900,800,4162
3237,900,745,3850
3238,900,762,3947
3239,900,881,5275
3240,900,774,3951
3241,900,748,3924
3242,900,786,3862
3243,900,775,3999
3244,900,739,3875
3245,900,762,3912
3246,900,811,3920
3247,900,770,4099
3248,900,761,3948
3249,900,732,3812
3250,900,750,4112
3251,900,901,4595
3252,900,755,3832
3253,900,793,3869
3254,900,776,4281
3255,900,759,4068
3256,900,755,3992
3257,900,761,3948
3258,900,808,4240
3259,900,776,4057
3260,900,790,4056
3261,900,948,6216
3262,900,784,4064
3263,900,779,4014
3264,900,908,4057
3265,900,770,4037
3266,900,756,3940
3267,900,987,4006
3268,900,823,3985
3269,900,780,4075
3270,900,891,4958
3271,900,823,4211
3272,900,820,4029
3273,900,779,3909
3274,900,762,3879
3275,900,801,4155
3276,900,902,3926
3277,900,754,3933
3278,900,833,4212
3279,900,816,4038
3280,900,790,4080
3281,900,818,4269
3282,900,762,3969
3283,900,775,3968
3284,900,754,3958
3285,900,805,4461
3286,900,772,4047
3287,900,764,4003
3288,900,781,4132
3289,900,807,4406
3290,900,763,3971
3291,900,784,3906
3292,900,758,3856
3293,900,870,4516
3294,900,778,4058
3295,900,713,3710
3296,900,756,4000
3297,900,835,4322
3298,900,753,3935
3299,900,757,4039
3300,900,778,3972
3301,900,913,5308
3302,900,831,4468
3303,900,809,4352
3304,900,1287,5741
3305,900,747,3902
3306,900,1230,6508
3307,900,1214,5350
3308,900,854,5361
3309,900,874,4114
3310,900,761,4172
3311,900,758,4020
3312,900,830,3939
3313,900,755,3970
3314,900,765,4134
3315,900,755,4038
3316,900,890,4846
3317,900,808,4116
3318,900,888,4171
3319,900,831,4039
3320,900,758,4021
3321,900,793,4185
3322,900,791,4269
3323,900,788,4153
3324,900,836,4585
3325,900,871,4390
3326,900,809,4311
3327,900,776,4162
3328,900,882,4699
3329,900,813,4274
3330,900,792,4246
3331,900,818,4345
3332,900,891,3948
3333,900,781,4048
3334,900,793,4097
3335,900,777,4031
3336,900,802,4153
3337,900,761,3891
3338,900,748,3901
3339,900,920,4537
3340,900,756,3851
3341,900,742,3857
3342,900,788,3973
3343,900,775,4251
3344,900,796,3894
3345,900,749,3847
3346,900,779,4013
3347,900,836,4174
3348,900,770,3887
3349,900,743,3855
3350,900,754,3921
3351,900,744,3860
3352,900,740,4237
3353,900,812,3903
3354,900,744,3859
3355,900,755,3945
3356,900,753,3956
3357,900,750,4270
3358,900,738,3889
3359,900,738,3852
3360,900,749,3852
3361,900,750,3942
3362,900,798,4057
3363,900,749,3904
3364,900,745,3817
3365,900,767,4025
3366,900,743,3899
3367,900,752,3985
3368,900,761,3884
3369,900,773,3911
3370,900,763,3815
3371,900,733,3859
3372,900,745,3907
3373,900,753,3868
3374,900,1127,3846
3375,900,752,3854
3376,900,781,3865
3377,900,775,3901
3378,900,749,3940
3379,900,778,4122
3380,900,767,3906
3381,900,778,3901
3382,900,753,3936
3383,900,759,4000
3384,900,749,3898
3385,900,769,3926
3386,900,792,3920
3387,900,830,3965
3388,900,750,3926
3389,900,744,3837
3390,900,758,3889
3391,900,790,4059
3392,900,747,3860
3393,900,747,3794
3394,900,742,3907
3395,900,756,3911
3396,900,939,5320
3397,900,749,3993
3398,900,796,4254
3399,900,751,3890
3400,950,813,4256
3401,950,832,4166
3402,950,827,4255
3403,950,842,4481
3404,950,943,4530
3405,950,903,4517
3406,950,906,4875
3407,950,861,4394
3408,950,1042,4393
3409,950,910,4445
3410,950,850,4361
3411,950,869,4665
3412,950,933,4332
3413,950,851,4540
3414,950,878,4725
3415,950,1218,4427
3416,950,893,4665
3417,950,811,4180
3418,950,833,4501
3419,950,828,4192
3420,950,832,4283
3421,950,829,4236
3422,950,883,4370
3423,950,1036,4248
3424,950,819,4262
3425,950,841,4254
3426,950,833,4529
3427,950,815,4249
3428,950,826,4242
3429,950,837,4468
3430,950,822,4189
3431,950,921,4270
3432,950,887,4521
3433,950,932,5129
3434,950,821,4138
3435,950,876,4773
3436,950,1117,5457
3437,950,879,4618
3438,950,886,4530
3439,950,842,4464
3440,950,1006,4445
3441,950,855,4282
3442,950,801,4167
3443,950,827,4185
3444,950,818,4210
3445,950,898,4714
3446,950,828,4329
3447,950,819,4255
3448,950,890,4428
3449,950,844,4170
3450,950,808,4160
3451,950,858,4351
3452,950,823,4228
3453,950,830,4216
3454,950,839,4361
3455,950,818,4162
3456,950,809,4194
3457,950,815,4185
3458,950,844,4501
3459,950,815,4178
3460,950,830,4206
3461,950,822,4200
3462,950,1058,4620
3463,950,835,4463
3464,950,813,4190
3465,950,815,4226
3466,950,816,4172
3467,950,811,4257
3468,950,838,4513
3469,950,832,4139
3470,950,817,4137
3471,950,906,4187
3472,950,820,4287
3473,950,847,4390
3474,950,808,4113
3475,950,809,4181
3476,950,847,4193
3477,950,853,4161
3478,950,983,4231
3479,950,841,4568
3480,950,840,4282
3481,950,836,4379
3482,950,835,4321
3483,950,816,4343
3484,950,852,4477
3485,950,811,4195
3486,950,803,4171
3487,950,847,4188
3488,950,824,4246
3489,950,836,4346
3490,950,895,4691
3491,950,885,4657
3492,950,839,4181
3493,950,806,4209
3494,950,808,4158
3495,950,827,4176
3496,950,821,4171
3497,950,822,4196
3498,950,822,4263
3499,950,825,4245
3500,950,924,4333
3501,950,802,4077
3502,950,814,4213
3503,950,812,4213
3504,950,881,4303
3505,950,860,4217
3506,950,812,4130
3507,950,826,4236
3508,950,845,4311
3509,950,806,4187
3510,950,795,4103
3511,950,874,4318
3512,950,828,4294
3513,950,856,4154
3514,950,853,4221
3515,950,842,4292
3516,950,834,4377
3517,950,816,4198
3518,950,815,4164
3519,950,827,4274
3520,950,829,4169
3521,950,841,4514
3522,950,738,4059
3523,950,827,4358
3524,950,808,4172
3525,950,809,4154
3526,950,806,4303
3527,950,821,4137
3528,950,805,4152
3529,950,819,4183
3530,950,812,4191
3531,950,814,4123
3532,950,840,4178
3533,950,849,4195
3534,950,850,4334
3535,950,834,4254
3536,950,865,4323
3537,950,811,4164
3538,950,825,4148
3539,950,825,4115
3540,950,827,4217
3541,950,818,4228
3542,950,798,4141
3543,950,822,4235
3544,950,832,4246
3545,950,805,4125
3546,950,815,4210
3547,950,814,4166
3548,950,810,4171
3549,950,805,4164
3550,950,925,4899
3551,950,1072,5328
3552,950,925,4633
3553,950,880,4405
3554,950,910,4623
3555,950,954,4412
3556,950,898,4387
3557,950,827,4260
3558,950,843,4306
3559,950,810,4190
3560,950,847,4302
3561,950,846,4123
3562,950,872,4346
3563,950,836,4286
3564,950,875,4188
3565,950,841,4233
3566,950,821,4210
3567,950,821,4273
3568,950,814,4174
3569,950,807,4155
3570,950,826,4202
3571,950,813,4250
3572,950,814,4240
3573,950,823,4217
3574,950,808,4191
3575,950,843,4179
3576,950,815,4198
3577,950,816,4210
3578,950,819,4197
3579,950,822,4204
3580,950,814,4236
3581,950,832,4254
3582,950,821,4265
3583,950,822,4263
3584,950,821,4213
3585,950,816,4164
3586,950,818,4200
3587,950,810,4199
3588,950,807,4159
3589,950,850,4142
3590,950,835,4236
3591,950,815,4222
3592,950,870,4230
3593,950,831,4146
3594,950,808,4213
3595,950,813,4311
3596,950,818,4223
3597,950,814,4451
3598,950,830,4306
3599,950,819,4226
3600,1000,903,4656
3601,1000,902,4515
3602,1000,879,4492
3603,1000,882,4597
3604,1000,887,4536
3605,1000,883,4452
3606,1000,879,4576
3607,1000,899,4852
3608,1000,891,4640
3609,1000,903,4636
3610,1000,910,4728
3611,1000,1068,4562
3612,1000,908,4486
3613,1000,897,4537
3614,1000,928,4708
3615,1000,872,4490
3616,1000,897,4712
3617,1000,956,4849
3618,1000,885,4547
3619,1000,868,4451
3620,1000,888,4547
3621,1000,875,4434
3622,1000,890,4547
3623,1000,893,4608
3624,1000,883,4539
3625,1000,878,4522
3626,1000,935,4466
3627,1000,880,4492
3628,1000,886,4613
3629,1000,875,4467
3630,1000,880,4532
3631,1000,894,4604
3632,1000,889,4544
3633,1000,883,4495
3634,1000,880,4517
3635,1000,1007,4700
3636,1000,898,4617
3637,1000,895,4752
3638,1000,922,4731
3639,1000,893,4580
3640,1000,906,4528
3641,1000,921,4677
3642,1000,915,4527
3643,1000,878,4569
3644,1000,988,4656
3645,1000,915,4563
3646,1000,888,4633
3647,1000,889,4516
3648,1000,889,4461
3649,1000,885,4465
3650,1000,878,4568
3651,1000,890,4563
3652,1000,881,4506
3653,1000,899,4586
3654,1000,933,4756
3655,1000,1006,4634
3656,1000,879,4502
3657,1000,904,4522
3658,1000,914,4696
3659,1000,895,4529
3660,1000,905,4590
3661,1000,897,4529
3662,1000,894,4470
3663,1000,886,4636
3664,1000,918,4539
3665,1000,887,4542
3666,1000,910,4556
3667,1000,894,4519
3668,1000,934,4696
3669,1000,944,4914
3670,1000,941,4812
3671,1000,869,4428
3672,1000,884,4559
3673,1000,892,4671
3674,1000,916,4558
3675,1000,891,4561
3676,1000,895,4666
3677,1000,946,5031
3678,1000,929,4695
3679,1000,924,4657
3680,1000,934,4647
3681,1000,891,4549
3682,1000,1006,4590
3683,1000,891,4546
3684,1000,894,4523
3685,1000,882,4506
3686,1000,882,4522
3687,1000,883,4527
3688,1000,898,4571
3689,1000,887,4547
3690,1000,874,4684
3691,1000,894,4528
3692,1000,883,4613
3693,1000,891,4628
3694,1000,931,4680
3695,1000,926,4602
3696,1000,893,4550
3697,1000,896,4480
3698,1000,885,4512
3699,1000,897,4541
3700,1000,890,4622
3701,1000,940,4554
3702,1000,890,4712
3703,1000,864,4504
3704,1000,909,4596
3705,1000,891,4707
3706,1000,870,4517
3707,1000,892,4579
3708,1000,902,4675
3709,1000,889,4555
3710,1000,906,4544
3711,1000,934,5030
3712,1000,910,4602
3713,1000,931,4535
3714,1000,911,4535
3715,1000,889,4544
3716,1000,930,4743
3717,1000,942,4573
3718,1000,884,4631
3719,1000,895,4621
3720,1000,886,4573
3721,1000,902,4541
3722,1000,891,4581
3723,1000,882,4509
3724,1000,913,4559
3725,1000,890,4573
3726,1000,897,4575
3727,1000,907,4634
3728,1000,935,4686
3729,1000,899,4591
3730,1000,931,4630
3731,1000,930,4525
3732,1000,894,4502
3733,1000,963,4529
3734,1000,887,4504
3735,1000,877,4613
3736,1000,881,4549
3737,1000,896,4517
3738,1000,871,4554
3739,1000,969,4861
3740,1000,876,4432
3741,1000,924,4528
3742,1000,876,4519
3743,1000,873,4508
3744,1000,901,4810
3745,1000,876,4521
3746,1000,1026,5425
3747,1000,904,4559
3748,1000,884,4482
3749,1000,903,4886
3750,1000,873,4492
3751,1000,926,4635
3752,1000,894,4558
3753,1000,876,4506
3754,1000,927,4590
3755,1000,899,4516
3756,1000,1034,4468
3757,1000,875,4550
3758,1000,880,4570
3759,1000,889,4510
3760,1000,982,5033
3761,1000,953,5051
3762,1000,1001,4590
3763,1000,933,4637
3764,1000,879,4489
3765,1000,871,4543
3766,1000,891,4548
3767,1000,874,4457
3768,1000,899,4559
3769,1000,969,4999
3770,1000,885,4492
3771,1000,979,4566
3772,1000,908,4548
3773,1000,882,4520
3774,1000,884,4543
3775,1000,887,4518
3776,1000,898,4546
3777,1000,916,4470
3778,1000,892,4639
3779,1000,902,4583
3780,1000,955,4818
3781,1000,977,4452
3782,1000,876,4467
3783,1000,884,4553
3784,1000,895,4549
3785,1000,904,4511
3786,1000,886,4502
3787,1000,893,4500
3788,1000,888,4545
3789,1000,890,4613
3790,1000,878,4593
3791,1000,979,4515
3792,1000,876,4534
3793,1000,883,4512
3794,1000,879,4519
3795,1000,891,4547
3796,1000,881,4566
3797,1000,927,4956
3798,1000,914,4786
3799,1000,904,4613
3800,1050,971,4967
3801,1050,968,5009
3802,1050,957,4921
3803,1050,948,4812
3804,1050,972,5028
3805,1050,974,5002
3806,1050,974,4970
3807,1050,950,4810
3808,1050,981,4828
3809,1050,1002,5203
3810,1050,963,4876
3811,1050,977,4790
3812,1050,966,4944
3813,1050,1056,5325
3814,1050,952,4916
3815,1050,964,5281
3816,1050,977,5031
3817,1050,956,4915
3818,1050,948,4838
3819,1050,957,4946
3820,1050,958,4882
3821,1050,971,4867
3822,1050,983,5040
3823,1050,947,4827
3824,1050,965,4890
3825,1050,942,4854
3826,1050,952,4845
3827,1050,989,4854
3828,1050,977,4987
3829,1050,959,4886
3830,1050,948,4911
3831,1050,956,4908
3832,1050,959,4899
3833,1050,956,4825
3834,1050,949,4905
3835,1050,952,4821
3836,1050,1009,5004
3837,1050,956,4863
3838,1050,981,4895
3839,1050,956,4939
3840,1050,1028,5248
3841,1050,981,4856
3842,1050,945,4861
3843,1050,1019,5050
3844,1050,1103,4973
3845,1050,966,5041
3846,1050,967,5095
3847,1050,949,4846
3848,1050,959,4929
3849,1050,949,4914
3850,1050,997,5467
3851,1050,938,4879
3852,1050,957,4997
3853,1050,965,4912
3854,1050,952,4870
3855,1050,960,4898
3856,1050,960,5006
3857,1050,963,4943
3858,1050,1000,5213
3859,1050,967,5180
3860,1050,965,4919
3861,1050,941,4785
3862,1050,939,4826
3863,1050,931,4783
3864,1050,952,4905
3865,1050,952,4856
3866,1050,979,4901
3867,1050,973,4855
3868,1050,974,5005
3869,1050,944,4820
3870,1050,1011,4991
3871,1050,1009,4912
3872,1050,985,5386
3873,1050,988,5478
3874,1050,969,4901
3875,1050,954,4904
3876,1050,953,4880
3877,1050,970,4826
3878,1050,971,4784
3879,1050,989,4847
3880,1050,981,4969
3881,1050,1018,5139
3882,1050,958,4880
3883,1050,958,5073
3884,1050,939,4952
3885,1050,1038,4883
3886,1050,958,4943
3887,1050,964,5008
3888,1050,948,4871
3889,1050,961,4932
3890,1050,973,4864
3891,1050,966,4991
3892,1050,968,4823
3893,1050,979,4837
3894,1050,979,5217
3895,1050,985,4874
3896,1050,983,4924
3897,1050,971,4897
3898,1050,955,4944
3899,1050,942,4792
3900,1050,1028,5055
3901,1050,987,4894
3902,1050,983,4899
3903,1050,969,4961
3904,1050,1038,5167
3905,1050,977,5190
3906,1050,997,5257
3907,1050,976,4897
3908,1050,1064,4953
3909,1050,956,4937
3910,1050,962,5027
3911,1050,964,5009
3912,1050,969,5034
3913,1050,950,4991
3914,1050,969,5049
3915,1050,969,5195
3916,1050,949,4963
3917,1050,944,4868
3918,1050,938,4806
3919,1050,971,4952
3920,1050,952,4927
3921,1050,1039,4958
3922,1050,1011,5120
3923,1050,969,5117
3924,1050,1034,4857
3925,1050,1035,5125
3926,1050,1005,5151
3927,1050,945,4834
3928,1050,950,4914
3929,1050,959,4876
3930,1050,960,4836
3931,1050,945,4833
3932,1050,952,4827
3933,1050,968,4935
3934,1050,946,5027
3935,1050,952,5038
3936,1050,963,5112
3937,1050,942,4864
3938,1050,951,4821
3939,1050,1005,4912
3940,1050,1003,4910
3941,1050,954,4886
3942,1050,970,5176
3943,1050,949,4840
3944,1050,930,4807
3945,1050,973,4939
3946,1050,947,4785
3947,1050,958,4872
3948,1050,955,4834
3949,1050,1051,4890
3950,1050,957,5066
3951,1050,957,4922
3952,1050,957,5044
3953,1050,1056,4936
3954,1050,956,4808
3955,1050,979,5042
3956,1050,964,4954
3957,1050,978,4912
3958,1050,955,4897
3959,1050,958,4845
3960,1050,973,5010
3961,1050,973,4899
3962,1050,970,4897
3963,1050,978,5092
3964,1050,971,4987
3965,1050,957,4838
3966,1050,958,4907
3967,1050,976,4941
3968,1050,957,4966
3969,1050,966,4810
3970,1050,977,4789
3971,1050,1053,4965
3972,1050,974,4854
3973,1050,962,4867
3974,1050,954,4871
3975,1050,976,4896
3976,1050,959,5025
3977,1050,946,4873
3978,1050,957,4856
3979,1050,1007,5067
3980,1050,981,5111
3981,1050,1014,5232
3982,1050,958,4857
3983,1050,1031,5010
3984,1050,988,4931
3985,1050,990,4987
3986,1050,971,5026
3987,1050,950,4930
3988,1050,1005,4834
3989,1050,969,5042
3990,1050,952,5159
3991,1050,970,5039
3992,1050,957,4826
3993,1050,979,4859
3994,1050,962,5027
3995,1050,956,5023
3996,1050,952,4863
3997,1050,956,4865
3998,1050,976,4855
3999,1050,976,4963
4000,1100,1043,5353
4001,1100,1035,5280
4002,1100,1079,5301
4003,1100,1029,5278
4004,1100,1028,5293
4005,1100,1059,5500
4006,1100,1083,5495
4007,1100,1033,5264
4008,1100,1043,5710
4009,1100,1205,6193
4010,1100,1090,5701
4011,1100,1047,5843
4012,1100,1045,5509
4013,1100,1080,5825
4014,1100,1035,5233
4015,1100,1036,5397
4016,1100,1092,5292
4017,1100,1026,5233
4018,1100,1036,5326
4019,1100,1036,5207
4020,1100,1036,5236
4021,1100,1039,5251
4022,1100,1090,5313
4023,1100,1061,5418
4024,1100,1025,5252
4025,1100,1080,5297
4026,1100,1040,5381
4027,1100,1057,5236
4028,1100,1031,5193
4029,1100,1050,5525
4030,1100,1033,5254
4031,1100,1036,5184
4032,1100,1036,5299
4033,1100,1047,5610
4034,1100,1033,5372
4035,1100,1132,5389
4036,1100,1040,5512
4037,1100,1084,5354
4038,1100,1030,5251
4039,1100,1039,5231
4040,1100,1051,5237
4041,1100,1070,5330
4042,1100,1045,5268
4043,1100,1047,5242
4044,1100,1051,5470
4045,1100,1052,5266
4046,1100,1041,5252
4047,1100,1073,5381
4048,1100,1082,5307
4049,1100,1040,5372
4050,1100,1045,5249
4051,1100,1041,5260
4052,1100,1081,5347
4053,1100,1076,5343
4054,1100,1031,5278
4055,1100,1028,5234
4056,1100,1062,5238
4057,1100,1077,5347
4058,1100,1077,5292
4059,1100,1036,5286
4060,1100,1026,5264
4061,1100,1040,5362
4062,1100,1033,5469
4063,1100,1034,5330
4064,1100,1031,5183
4065,1100,1033,5521
4066,1100,1044,5171
4067,1100,1042,5154
4068,1100,1034,5446
4069,1100,1043,5316
4070,1100,1045,5262
4071,1100,1042,5284
4072,1100,1042,5263
4073,1100,1028,5272
4074,1100,1062,5285
4075,1100,1035,5300
4076,1100,1026,5277
4077,1100,1020,5238
4078,1100,1039,5364
4079,1100,1074,5513
4080,1100,1026,5150
4081,1100,1092,5436
4082,1100,1070,5204
4083,1100,1103,5610
4084,1100,1033,5285
4085,1100,1035,5303
4086,1100,1084,5148
4087,1100,1064,5312
4088,1100,1036,5322
4089,1100,1072,5251
4090,1100,1032,5245
4091,1100,1079,5472
4092,1100,1026,5212
4093,1100,1026,5200
4094,1100,1050,5328
4095,1100,1023,5130
4096,1100,1031,5265
4097,1100,1024,5269
4098,1100,1028,5303
4099,1100,1040,5266
4100,1100,1096,5284
4101,1100,1113,5264
4102,1100,1020,5220
4103,1100,1038,5222
4104,1100,1052,5429
4105,1100,1061,5971
4106,1100,1071,5534
4107,1100,1046,5299
4108,1100,1034,5178
4109,1100,1128,5170
4110,1100,1073,5245
4111,1100,1036,5435
4112,1100,1023,5292
4113,1100,1091,5252
4114,1100,1016,5155
4115,1100,1032,5214
4116,1100,1057,5639
4117,1100,1025,5114
4118,1100,1047,5234
4119,1100,1042,5412
4120,1100,1070,5285
4121,1100,1037,5411
4122,1100,1047,5144
4123,1100,1031,5222
4124,1100,1046,5438
4125,1100,1093,5349
4126,1100,1039,5163
4127,1100,1027,5258
4128,1100,1123,5249
4129,1100,1015,5178
4130,1100,1026,5277
4131,1100,1079,5144
4132,1100,1065,5372
4133,1100,1017,5174
4134,1100,1024,5246
4135,1100,1046,5346
4136,1100,1024,5114
4137,1100,1026,5317
4138,1100,1066,5281
4139,1100,1058,5310
4140,1100,1064,5297
4141,1100,1020,5195
4142,1100,1023,5266
4143,1100,1044,5148
4144,1100,1035,5307
4145,1100,1037,5399
4146,1100,1022,5181
4147,1100,1035,5250
4148,1100,1013,5141
4149,1100,1086,5203
4150,1100,1035,5219
4151,1100,1060,5445
4152,1100,1031,5245
4153,1100,1055,5478
4154,1100,1030,5247
4155,1100,1028,5219
4156,1100,1075,5352
4157,1100,1408,5435
4158,1100,1038,5165
4159,1100,1036,5527
4160,1100,1022,5245
4161,1100,1027,5364
4162,1100,1079,5536
4163,1100,1032,5236
4164,1100,1035,5417
4165,1100,1079,5504
4166,1100,1023,5324
4167,1100,1047,5419
4168,1100,1030,5239
4169,1100,1011,5200
4170,1100,1050,5344
4171,1100,1046,5195
4172,1100,1047,5381
4173,1100,1040,5322
4174,1100,1020,5203
4175,1100,1033,5525
4176,1100,1039,5297
4177,1100,1042,5291
4178,1100,1032,5331
4179,1100,1032,5150
4180,1100,1041,5410
4181,1100,1021,5174
4182,1100,1038,5322
4183,1100,1063,5305
4184,1100,1044,5338
4185,1100,1045,5433
4186,1100,1025,5350
4187,1100,1076,5474
4188,1100,1046,5305
4189,1100,1041,5307
4190,1100,1033,5284
4191,1100,1055,5276
4192,1100,1084,5417
4193,1100,1106,5296
4194,1100,1039,5333
4195,1100,1029,5354
4196,1100,1028,5334
4197,1100,1044,5338
4198,1100,1016,5339
4199,1100,1110,5479
4200,1150,1174,5958
4201,1150,1118,5653
4202,1150,1137,5832
4203,1150,1116,5595
4204,1150,1167,5730
4205,1150,1104,5655
4206,1150,1120,5684
4207,1150,1114,5709
4208,1150,1110,5557
4209,1150,1118,5569
4210,1150,1146,5612
4211,1150,1158,5855
4212,1150,1115,5605
4213,1150,1129,5574
4214,1150,1113,5560
4215,1150,1242,6509
4216,1150,1123,5592
4217,1150,1147,5613
4218,1150,1140,5832
4219,1150,1111,5849
4220,1150,1111,5464
4221,1150,1146,5653
4222,1150,1169,5659
4223,1150,1117,5646
4224,1150,1136,5619
4225,1150,1110,5583
4226,1150,1167,5608
4227,1150,1333,5784
4228,1150,1114,5585
4229,1150,1137,5630
4230,1150,1137,5820
4231,1150,1138,5772
4232,1150,1119,5511
4233,1150,1097,5538
4234,1150,1120,5740
4235,1150,1112,5617
4236,1150,1138,5592
4237,1150,1166,5625
4238,1150,1111,5708
4239,1150,1108,5653
4240,1150,1100,5528
4241,1150,1104,5754
4242,1150,1106,5729
4243,1150,1120,5729
4244,1150,1115,5529
4245,1150,1191,5720
4246,1150,1108,5667
4247,1150,1105,5500
4248,1150,1106,5556
4249,1150,1112,5632
4250,1150,1185,5645
4251,1150,1114,5745
4252,1150,1102,5559
4253,1150,1118,5644
4254,1150,1123,5605
4255,1150,1176,5909
4256,1150,1150,5559
4257,1150,1121,5684
4258,1150,1107,5544
4259,1150,1129,5649
4260,1150,1134,5601
4261,1150,1138,5703
